insee_code,Commune,code_postal,adresse,prefixe_section,Section,No plan,id_parcelle,No voie,btq,Type de voie,Voie,surface_reelle_bati,n_sales,first_date,last_date,min_gap_days,years,first_price,last_price,ppm2_first,ppm2_last,pct_change,ann_pct,mutations
13212,MARSEILLE 12EME,13012,"5 AV COROGNE, 13012 MARSEILLE 12EME",874,M,54,132128740M0054,5.0,,AV,COROGNE,45.0,2,2024-10-31,2025-06-17,229,0.63,345000.0,379000.0,7667.0,8422.0,9.9,16.2,"[{""date_mutation"": ""2024-10-31"", ""nature_mutation"": ""Vente"", ""valeur_fonciere"": 345000.0, ""surface_reelle_bati"": 45.0, ""nombre_pieces_principales"": 3.0, ""surface_terrain"": 352.0, ""nb_lignes"": 1}, {""date_mutation"": ""2025-06-17"", ""nature_mutation"": ""Vente"", ""valeur_fonciere"": 379000.0, ""surface_reelle_bati"": 45.0, ""nombre_pieces_principales"": 3.0, ""surface_terrain"": 352.0, ""nb_lignes"": 1}]"
13216,MARSEILLE 16EME,13016,"12 TRA PITANCE, 13016 MARSEILLE 16EME",911,I,3,132169110I0003,12.0,,TRA,PITANCE,67.0,2,2021-05-03,2023-05-10,737,2.02,370000.0,500000.0,5522.0,7463.0,35.1,16.1,"[{""date_mutation"": ""2021-05-03"", ""nature_mutation"": ""Vente"", ""valeur_fonciere"": 370000.0, ""surface_reelle_bati"": 67.0, ""nombre_pieces_principales"": 2.0, ""surface_terrain"": 464.0, ""nb_lignes"": 1}, {""date_mutation"": ""2023-05-10"", ""nature_mutation"": ""Vente"", ""valeur_fonciere"": 500000.0, ""surface_reelle_bati"": 67.0, ""nombre_pieces_principales"": 2.0, ""surface_terrain"": 464.0, ""nb_lignes"": 1}]"
13209,MARSEILLE 9EME,13009,"31 BD DU FELIBRIGE, 13009 MARSEILLE 9EME",851,C,115,132098510C0115,31.0,,BD,DU FELIBRIGE,80.0,2,2020-11-17,2021-11-04,352,0.96,400000.0,461600.0,5000.0,5770.0,15.4,16.0,"[{""date_mutation"": ""2020-11-17"", ""nature_mutation"": ""Vente"", ""valeur_fonciere"": 400000.0, ""surface_reelle_bati"": 80.0, ""nombre_pieces_principales"": 3.0, ""surface_terrain"": 436.0, ""nb_lignes"": 1}, {""date_mutation"": ""2021-11-04"", ""nature_mutation"": ""Vente"", ""valeur_fonciere"": 461600.0, ""surface_reelle_bati"": 80.0, ""nombre_pieces_principales"": 3.0, ""surface_terrain"": 436.0, ""nb_lignes"": 1}]"
13210,MARSEILLE 10EME,13010,"34 BD SACCOMAN, 13010 MARSEILLE 10EME",857,I,59,132108570I0059,34.0,,BD,SACCOMAN,55.0,2,2022-04-26,2023-01-31,280,0.77,176000.0,197000.0,3200.0,3582.0,11.9,15.8,"[{""date_mutation"": ""2022-04-26"", ""nature_mutation"": ""Vente"", ""valeur_fonciere"": 176000.0, ""surface_reelle_bati"": 55.0, ""nombre_pieces_principales"": 3.0, ""surface_terrain"": 71.0, ""nb_lignes"": 1}, {""date_mutation"": ""2023-01-31"", ""nature_mutation"": ""Vente"", ""valeur_fonciere"": 197000.0, ""surface_reelle_bati"": 55.0, ""nombre_pieces_principales"": 3.0, ""surface_terrain"": 71.0, ""nb_lignes"": 1}]"
13208,MARSEILLE 8EME,13008,"10 TRA DES MAMELUKS, 13008 MARSEILLE 8EME",844,P,71,132088440P0071,10.0,,TRA,DES MAMELUKS,45.0,2,2021-03-19,2022-04-08,385,1.05,316090.0,368600.0,7024.0,8191.0,16.6,15.7,"[{""date_mutation"": ""2021-03-19"", ""nature_mutation"": ""Vente"", ""valeur_fonciere"": 316090.0, ""surface_reelle_bati"": 45.0, ""nombre_pieces_principales"": 3.0, ""surface_terrain"": 35.0, ""nb_lignes"": 1}, {""date_mutation"": ""2022-04-08"", ""nature_mutation"": ""Vente"", ""valeur_fonciere"": 368600.0, ""surface_reelle_bati"": 45.0, ""nombre_pieces_principales"": 3.0, ""surface_terrain"": 35.0, ""nb_lignes"": 1}]"
13214,MARSEILLE 14EME,13014,"5001 F RUE EDOUARD CALVET, 13014 MARSEILLE 14EME",890,C,241,132148900C0241,5001.0,F,RUE,EDOUARD CALVET,94.0,2,2021-08-05,2022-04-28,266,0.73,270000.0,300000.0,2872.0,3191.0,11.1,15.6,"[{""date_mutation"": ""2021-08-05"", ""nature_mutation"": ""Vente"", ""valeur_fonciere"": 270000.0, ""surface_reelle_bati"": 94.0, ""nombre_pieces_principales"": 4.0, ""surface_terrain"": 470.0, ""nb_lignes"": 1}, {""date_mutation"": ""2022-04-28"", ""nature_mutation"": ""Vente"", ""valeur_fonciere"": 300000.0, ""surface_reelle_bati"": 94.0, ""nombre_pieces_principales"": 4.0, ""surface_terrain"": 470.0, ""nb_lignes"": 1}]"
13211,MARSEILLE 11EME,13011,"5193 F RTE DE LA TREILLE, 13011 MARSEILLE 11EME",863,P,193,132118630P0193,5193.0,F,RTE,DE LA TREILLE,117.0,2,2021-09-20,2024-07-11,1025,2.81,452200.0,675600.0,3865.0,5774.0,49.4,15.4,"[{""date_mutation"": ""2021-09-20"", ""nature_mutation"": ""Vente"", ""valeur_fonciere"": 452200.0, ""surface_reelle_bati"": 117.0, ""nombre_pieces_principales"": 5.0, ""surface_terrain"": 973.0, ""nb_lignes"": 1}, {""date_mutation"": ""2024-07-11"", ""nature_mutation"": ""Vente"", ""valeur_fonciere"": 675600.0, ""surface_reelle_bati"": 117.0, ""nombre_pieces_principales"": 5.0, ""surface_terrain"": 973.0, ""nb_lignes"": 1}]"
13210,MARSEILLE 10EME,13010,"40 BD DE L OCTROI, 13010 MARSEILLE 10EME",858,L,23,132108580L0023,40.0,,BD,DE L OCTROI,59.0,2,2021-05-18,2023-06-02,745,2.04,150000.0,200000.0,2542.0,3390.0,33.3,15.1,"[{""date_mutation"": ""2021-05-18"", ""nature_mutation"": ""Vente"", ""valeur_fonciere"": 150000.0, ""surface_reelle_bati"": 59.0, ""nombre_pieces_principales"": 1.0, ""surface_terrain"": 383.0, ""nb_lignes"": 1}, {""date_mutation"": ""2023-06-02"", ""nature_mutation"": ""Vente"", ""valeur_fonciere"": 200000.0, ""surface_reelle_bati"": 59.0, ""nombre_pieces_principales"": 1.0, ""surface_terrain"": 383.0, ""nb_lignes"": 1}]"
13215,MARSEILLE 15EME,13015,"8 BD PROSPERI, 13015 MARSEILLE 15EME",903,E,44,132159030E0044,8.0,,BD,PROSPERI,46.0,2,2020-08-26,2023-10-27,1157,3.17,203000.0,315380.0,4413.0,6856.0,55.4,14.9,"[{""date_mutation"": ""2020-08-26"", ""nature_mutation"": ""Vente"", ""valeur_fonciere"": 203000.0, ""surface_reelle_bati"": 46.0, ""nombre_pieces_principales"": 3.0, ""surface_terrain"": 472.0, ""nb_lignes"": 1}, {""date_mutation"": ""2023-10-27"", ""nature_mutation"": ""Vente"", ""valeur_fonciere"": 315380.0, ""surface_reelle_bati"": 46.0, ""nombre_pieces_principales"": 3.0, ""surface_terrain"": 472.0, ""nb_lignes"": 1}]"
13212,MARSEILLE 12EME,13012,"7 BD BAOUME LAUGIERE, 13012 MARSEILLE 12EME",875,T,49,132128750T0049,7.0,,BD,BAOUME LAUGIERE,58.0,2,2021-02-11,2022-01-19,342,0.94,540000.0,615000.0,9310.0,10603.0,13.9,14.9,"[{""date_mutation"": ""2021-02-11"", ""nature_mutation"": ""Vente"", ""valeur_fonciere"": 540000.0, ""surface_reelle_bati"": 58.0, ""nombre_pieces_principales"": 3.0, ""surface_terrain"": 293.0, ""nb_lignes"": 1}, {""date_mutation"": ""2022-01-19"", ""nature_mutation"": ""Vente"", ""valeur_fonciere"": 615000.0, ""surface_reelle_bati"": 58.0, ""nombre_pieces_principales"": 3.0, ""surface_terrain"": 293.0, ""nb_lignes"": 1}]"
13213,MARSEILLE 13EME,13013,"84 AV SAINT-JEROME, 13013 MARSEILLE 13EME",887,B,125,132138870B0125,84.0,,AV,SAINT-JEROME,130.0,2,2021-02-15,2023-04-14,788,2.16,390000.0,525000.0,3000.0,4038.0,34.6,14.8,"[{""date_mutation"": ""2021-02-15"", ""nature_mutation"": ""Vente"", ""valeur_fonciere"": 390000.0, ""surface_reelle_bati"": 130.0, ""nombre_pieces_principales"": 6.0, ""surface_terrain"": null, ""nb_lignes"": 1}, {""date_mutation"": ""2023-04-14"", ""nature_mutation"": ""Vente"", ""valeur_fonciere"": 525000.0, ""surface_reelle_bati"": 130.0, ""nombre_pieces_principales"": 6.0, ""surface_terrain"": null, ""nb_lignes"": 1}]"
13208,MARSEILLE 8EME,13008,"17 BD BARRAL, 13008 MARSEILLE 8EME",844,P,44,132088440P0044,17.0,,BD,BARRAL,79.0,2,2022-05-17,2024-12-13,941,2.58,499000.0,700000.0,6316.0,8861.0,40.3,14.0,"[{""date_mutation"": ""2022-05-17"", ""nature_mutation"": ""Vente"", ""valeur_fonciere"": 499000.0, ""surface_reelle_bati"": 79.0, ""nombre_pieces_principales"": 4.0, ""surface_terrain"": 268.0, ""nb_lignes"": 1}, {""date_mutation"": ""2024-12-13"", ""nature_mutation"": ""Vente"", ""valeur_fonciere"": 700000.0, ""surface_reelle_bati"": 79.0, ""nombre_pieces_principales"": 4.0, ""surface_terrain"": 268.0, ""nb_lignes"": 1}]"
13208,MARSEILLE 8EME,13008,"1 IMP MOUILLAS, 13008 MARSEILLE 8EME",845,L,27,132088450L0027,1.0,,IMP,MOUILLAS,69.0,2,2020-10-29,2024-02-06,1195,3.27,475300.0,729000.0,6888.0,10565.0,53.4,14.0,"[{""date_mutation"": ""2020-10-29"", ""nature_mutation"": ""Vente"", ""valeur_fonciere"": 475300.0, ""surface_reelle_bati"": 69.0, ""nombre_pieces_principales"": 4.0, ""surface_terrain"": 269.0, ""nb_lignes"": 1}, {""date_mutation"": ""2024-02-06"", ""nature_mutation"": ""Vente"", ""valeur_fonciere"": 729000.0, ""surface_reelle_bati"": 69.0, ""nombre_pieces_principales"": 4.0, ""surface_terrain"": 269.0, ""nb_lignes"": 1}]"
13203,MARSEILLE 3EME,13003,"53 RUE FRANCOIS BARBINI, 13003 MARSEILLE 3EME",813,E,11,132038130E0011,53.0,,RUE,FRANCOIS BARBINI,112.0,2,2022-08-12,2023-11-30,475,1.3,232400.0,275000.0,2075.0,2455.0,18.3,13.8,"[{""date_mutation"": ""2022-08-12"", ""nature_mutation"": ""Vente"", ""valeur_fonciere"": 232400.0, ""surface_reelle_bati"": 112.0, ""nombre_pieces_principales"": 6.0, ""surface_terrain"": 116.0, ""nb_lignes"": 1}, {""date_mutation"": ""2023-11-30"", ""nature_mutation"": ""Vente"", ""valeur_fonciere"": 275000.0, ""surface_reelle_bati"": 112.0, ""nombre_pieces_principales"": 6.0, ""surface_terrain"": 116.0, ""nb_lignes"": 1}]"
13207,MARSEILLE 7EME,13007,"24 RUE SABATER, 13007 MARSEILLE 7EME",833,D,300,132078330D0300,24.0,,RUE,SABATER,125.0,2,2020-10-30,2023-03-20,871,2.38,1030000.0,1400000.0,8240.0,11200.0,35.9,13.7,"[{""date_mutation"": ""2020-10-30"", ""nature_mutation"": ""Vente"", ""valeur_fonciere"": 1030000.0, ""surface_reelle_bati"": 125.0, ""nombre_pieces_principales"": 4.0, ""surface_terrain"": 370.0, ""nb_lignes"": 1}, {""date_mutation"": ""2023-03-20"", ""nature_mutation"": ""Vente"", ""valeur_fonciere"": 1400000.0, ""surface_reelle_bati"": 125.0, ""nombre_pieces_principales"": 4.0, ""surface_terrain"": 370.0, ""nb_lignes"": 1}]"
13209,MARSEILLE 9EME,13009,"22 CHE DES CHALETS, 13009 MARSEILLE 9EME",850,D,72,132098500D0072,22.0,,CHE,DES CHALETS,143.0,2,2020-07-22,2022-07-04,712,1.95,790070.0,1014950.0,5525.0,7098.0,28.5,13.7,"[{""date_mutation"": ""2020-07-22"", ""nature_mutation"": ""Vente"", ""valeur_fonciere"": 790070.0, ""surface_reelle_bati"": 143.0, ""nombre_pieces_principales"": 5.0, ""surface_terrain"": 854.0, ""nb_lignes"": 1}, {""date_mutation"": ""2022-07-04"", ""nature_mutation"": ""Vente"", ""valeur_fonciere"": 1014950.0, ""surface_reelle_bati"": 143.0, ""nombre_pieces_principales"": 5.0, ""surface_terrain"": 854.0, ""nb_lignes"": 1}]"
13213,MARSEILLE 13EME,13013,"18 AV DE LA CROIX ROUGE, 13013 MARSEILLE 13EME",886,C,8,132138860C0008,18.0,,AV,DE LA CROIX ROUGE,130.0,2,2020-07-08,2022-12-19,894,2.45,241000.0,330000.0,1854.0,2538.0,36.9,13.7,"[{""date_mutation"": ""2020-07-08"", ""nature_mutation"": ""Vente"", ""valeur_fonciere"": 241000.0, ""surface_reelle_bati"": 130.0, ""nombre_pieces_principales"": 7.0, ""surface_terrain"": 367.0, ""nb_lignes"": 1}, {""date_mutation"": ""2022-12-19"", ""nature_mutation"": ""Vente"", ""valeur_fonciere"": 330000.0, ""surface_reelle_bati"": 130.0, ""nombre_pieces_principales"": 7.0, ""surface_terrain"": 367.0, ""nb_lignes"": 1}]"
13210,MARSEILLE 10EME,13010,"161 RUE FRANCOIS MAURIAC, 13010 MARSEILLE 10EME",859,H,51,132108590H0051,161.0,,RUE,FRANCOIS MAURIAC,100.0,2,2021-12-30,2024-07-26,939,2.57,545000.0,755000.0,5450.0,7550.0,38.5,13.5,"[{""date_mutation"": ""2021-12-30"", ""nature_mutation"": ""Vente"", ""valeur_fonciere"": 545000.0, ""surface_reelle_bati"": 100.0, ""nombre_pieces_principales"": 4.0, ""surface_terrain"": 338.0, ""nb_lignes"": 1}, {""date_mutation"": ""2024-07-26"", ""nature_mutation"": ""Vente"", ""valeur_fonciere"": 755000.0, ""surface_reelle_bati"": 100.0, ""nombre_pieces_principales"": 4.0, ""surface_terrain"": 338.0, ""nb_lignes"": 1}]"
13213,MARSEILLE 13EME,13013,"42 AV DE FUVEAU, 13013 MARSEILLE 13EME",887,C,6,132138870C0006,42.0,,AV,DE FUVEAU,64.0,2,2020-10-06,2024-02-27,1239,3.39,225000.0,345000.0,3516.0,5391.0,53.3,13.4,"[{""date_mutation"": ""2020-10-06"", ""nature_mutation"": ""Vente"", ""valeur_fonciere"": 225000.0, ""surface_reelle_bati"": 64.0, ""nombre_pieces_principales"": 3.0, ""surface_terrain"": 324.0, ""nb_lignes"": 1}, {""date_mutation"": ""2024-02-27"", ""nature_mutation"": ""Vente"", ""valeur_fonciere"": 345000.0, ""surface_reelle_bati"": 64.0, ""nombre_pieces_principales"": 3.0, ""surface_terrain"": 324.0, ""nb_lignes"": 1}]"
13211,MARSEILLE 11EME,13011,"69 F CHE DE LA PAGEOTTE, 13011 MARSEILLE 11EME",864,B,508,132118640B0508,69.0,F,CHE,DE LA PAGEOTTE,135.0,2,2022-10-06,2025-06-13,981,2.69,880000.0,1234000.0,6519.0,9141.0,40.2,13.4,"[{""date_mutation"": ""2022-10-06"", ""nature_mutation"": ""Vente"", ""valeur_fonciere"": 880000.0, ""surface_reelle_bati"": 135.0, ""nombre_pieces_principales"": 4.0, ""surface_terrain"": 636.0, ""nb_lignes"": 1}, {""date_mutation"": ""2025-06-13"", ""nature_mutation"": ""Vente"", ""valeur_fonciere"": 1234000.0, ""surface_reelle_bati"": 135.0, ""nombre_pieces_principales"": 4.0, ""surface_terrain"": 636.0, ""nb_lignes"": 1}]"
13212,MARSEILLE 12EME,13012,"9 BD DE L INDEPENDANCE, 13012 MARSEILLE 12EME",874,Y,83,132128740Y0083,9.0,,BD,DE L INDEPENDANCE,72.0,2,2021-08-31,2025-01-17,1235,3.38,420000.0,640000.0,5833.0,8889.0,52.4,13.3,"[{""date_mutation"": ""2021-08-31"", ""nature_mutation"": ""Vente"", ""valeur_fonciere"": 420000.0, ""surface_reelle_bati"": 72.0, ""nombre_pieces_principales"": 4.0, ""surface_terrain"": 359.0, ""nb_lignes"": 1}, {""date_mutation"": ""2025-01-17"", ""nature_mutation"": ""Vente"", ""valeur_fonciere"": 640000.0, ""surface_reelle_bati"": 72.0, ""nombre_pieces_principales"": 4.0, ""surface_terrain"": 359.0, ""nb_lignes"": 1}]"
13212,MARSEILLE 12EME,13012,"15 BD DE LA CABANE, 13012 MARSEILLE 12EME",877,Z,68,132128770Z0068,15.0,,BD,DE LA CABANE,196.0,2,2021-05-07,2023-12-14,951,2.6,1065000.0,1460050.0,5434.0,7449.0,37.1,12.9,"[{""date_mutation"": ""2021-05-07"", ""nature_mutation"": ""Vente"", ""valeur_fonciere"": 1065000.0, ""surface_reelle_bati"": 196.0, ""nombre_pieces_principales"": 4.0, ""surface_terrain"": 704.0, ""nb_lignes"": 2}, {""date_mutation"": ""2023-12-14"", ""nature_mutation"": ""Vente"", ""valeur_fonciere"": 1460050.0, ""surface_reelle_bati"": 196.0, ""nombre_pieces_principales"": 4.0, ""surface_terrain"": 704.0, ""nb_lignes"": 2}]"
13214,MARSEILLE 14EME,13014,"13 RUE SAINT-ANDRE, 13014 MARSEILLE 14EME",891,H,215,132148910H0215,13.0,,RUE,SAINT-ANDRE,49.0,2,2020-07-29,2023-12-22,1241,3.4,70000.0,105000.0,1429.0,2143.0,50.0,12.7,"[{""date_mutation"": ""2020-07-29"", ""nature_mutation"": ""Vente"", ""valeur_fonciere"": 70000.0, ""surface_reelle_bati"": 49.0, ""nombre_pieces_principales"": 2.0, ""surface_terrain"": 123.0, ""nb_lignes"": 1}, {""date_mutation"": ""2023-12-22"", ""nature_mutation"": ""Vente"", ""valeur_fonciere"": 105000.0, ""surface_reelle_bati"": 49.0, ""nombre_pieces_principales"": 2.0, ""surface_terrain"": 123.0, ""nb_lignes"": 1}]"
13212,MARSEILLE 12EME,13012,"22 B TRA DES PLATRIERES, 13012 MARSEILLE 12EME",877,P,11,132128770P0011,22.0,B,TRA,DES PLATRIERES,70.0,2,2020-10-29,2022-07-12,621,1.7,465500.0,567500.0,6650.0,8107.0,21.9,12.4,"[{""date_mutation"": ""2020-10-29"", ""nature_mutation"": ""Vente"", ""valeur_fonciere"": 465500.0, ""surface_reelle_bati"": 70.0, ""nombre_pieces_principales"": 4.0, ""surface_terrain"": 598.0, ""nb_lignes"": 1}, {""date_mutation"": ""2022-07-12"", ""nature_mutation"": ""Vente"", ""valeur_fonciere"": 567500.0, ""surface_reelle_bati"": 70.0, ""nombre_pieces_principales"": 4.0, ""surface_terrain"": 598.0, ""nb_lignes"": 1}]"
13212,MARSEILLE 12EME,13012,"79 BD SYLVESTRE, 13012 MARSEILLE 12EME",872,H,12,132128720H0012,79.0,,BD,SYLVESTRE,74.0,2,2021-09-27,2025-01-06,1197,3.28,330000.0,479009.0,4459.0,6473.0,45.2,12.0,"[{""date_mutation"": ""2021-09-27"", ""nature_mutation"": ""Vente"", ""valeur_fonciere"": 330000.0, ""surface_reelle_bati"": 74.0, ""nombre_pieces_principales"": 3.0, ""surface_terrain"": 306.0, ""nb_lignes"": 1}, {""date_mutation"": ""2025-01-06"", ""nature_mutation"": ""Vente"", ""valeur_fonciere"": 479009.0, ""surface_reelle_bati"": 74.0, ""nombre_pieces_principales"": 3.0, ""surface_terrain"": 306.0, ""nb_lignes"": 1}]"
13207,MARSEILLE 7EME,13007,"25 RUE DE LA GORGE, 13007 MARSEILLE 7EME",834,D,126,132078340D0126,25.0,,RUE,DE LA GORGE,52.0,2,2022-10-11,2024-12-05,786,2.15,370000.0,470000.0,7115.0,9038.0,27.0,11.8,"[{""date_mutation"": ""2022-10-11"", ""nature_mutation"": ""Vente"", ""valeur_fonciere"": 370000.0, ""surface_reelle_bati"": 52.0, ""nombre_pieces_principales"": 3.0, ""surface_terrain"": 164.0, ""nb_lignes"": 1}, {""date_mutation"": ""2024-12-05"", ""nature_mutation"": ""Vente"", ""valeur_fonciere"": 470000.0, ""surface_reelle_bati"": 52.0, ""nombre_pieces_principales"": 3.0, ""surface_terrain"": 164.0, ""nb_lignes"": 1}]"
13216,MARSEILLE 16EME,13016,"17 TRA DU CHARRON, 13016 MARSEILLE 16EME",908,H,17,132169080H0017,17.0,,TRA,DU CHARRON,51.0,2,2020-07-06,2021-10-08,459,1.26,240000.0,275750.0,4706.0,5407.0,14.9,11.7,"[{""date_mutation"": ""2020-07-06"", ""nature_mutation"": ""Vente"", ""valeur_fonciere"": 240000.0, ""surface_reelle_bati"": 51.0, ""nombre_pieces_principales"": 3.0, ""surface_terrain"": 126.0, ""nb_lignes"": 1}, {""date_mutation"": ""2021-10-08"", ""nature_mutation"": ""Vente"", ""valeur_fonciere"": 275750.0, ""surface_reelle_bati"": 51.0, ""nombre_pieces_principales"": 3.0, ""surface_terrain"": 126.0, ""nb_lignes"": 1}]"
13207,MARSEILLE 7EME,13007,"7 B CHE DE LA BATTERIE DU ROUCAS, 13007 MARSEILLE 7EME",833,K,221,132078330K0221,7.0,B,CHE,DE LA BATTERIE DU ROUCAS,175.0,2,2021-04-20,2024-09-03,1232,3.37,1600000.0,2320000.0,9143.0,13257.0,45.0,11.6,"[{""date_mutation"": ""2021-04-20"", ""nature_mutation"": ""Vente"", ""valeur_fonciere"": 1600000.0, ""surface_reelle_bati"": 175.0, ""nombre_pieces_principales"": 5.0, ""surface_terrain"": 406.0, ""nb_lignes"": 1}, {""date_mutation"": ""2024-09-03"", ""nature_mutation"": ""Vente"", ""valeur_fonciere"": 2320000.0, ""surface_reelle_bati"": 175.0, ""nombre_pieces_principales"": 5.0, ""surface_terrain"": 406.0, ""nb_lignes"": 1}]"
13212,MARSEILLE 12EME,13012,"8 IMP BONNIOT, 13012 MARSEILLE 12EME",877,S,110,132128770S0110,8.0,,IMP,BONNIOT,51.0,2,2020-10-29,2023-02-02,826,2.26,399000.0,511850.0,7824.0,10036.0,28.3,11.6,"[{""date_mutation"": ""2020-10-29"", ""nature_mutation"": ""Vente"", ""valeur_fonciere"": 399000.0, ""surface_reelle_bati"": 51.0, ""nombre_pieces_principales"": 2.0, ""surface_terrain"": 122.0, ""nb_lignes"": 1}, {""date_mutation"": ""2023-02-02"", ""nature_mutation"": ""Vente"", ""valeur_fonciere"": 511850.0, ""surface_reelle_bati"": 51.0, ""nombre_pieces_principales"": 2.0, ""surface_terrain"": 122.0, ""nb_lignes"": 1}]"
13203,MARSEILLE 3EME,13003,"13 RUE SAINTE-VICTORINE, 13003 MARSEILLE 3EME",813,E,129,132038130E0129,13.0,,RUE,SAINTE-VICTORINE,70.0,2,2021-05-07,2024-07-25,1175,3.22,186000.0,265000.0,2657.0,3786.0,42.5,11.6,"[{""date_mutation"": ""2021-05-07"", ""nature_mutation"": ""Vente"", ""valeur_fonciere"": 186000.0, ""surface_reelle_bati"": 70.0, ""nombre_pieces_principales"": 3.0, ""surface_terrain"": 79.0, ""nb_lignes"": 1}, {""date_mutation"": ""2024-07-25"", ""nature_mutation"": ""Vente"", ""valeur_fonciere"": 265000.0, ""surface_reelle_bati"": 70.0, ""nombre_pieces_principales"": 3.0, ""surface_terrain"": 79.0, ""nb_lignes"": 1}]"
13210,MARSEILLE 10EME,13010,"139 RUE PIERRE DOIZE, 13010 MARSEILLE 10EME",858,N,46,132108580N0046,139.0,,RUE,PIERRE DOIZE,48.0,2,2022-02-10,2024-09-24,957,2.62,167000.0,221000.0,3479.0,4604.0,32.3,11.3,"[{""date_mutation"": ""2022-02-10"", ""nature_mutation"": ""Vente"", ""valeur_fonciere"": 167000.0, ""surface_reelle_bati"": 48.0, ""nombre_pieces_principales"": 2.0, ""surface_terrain"": 137.0, ""nb_lignes"": 1}, {""date_mutation"": ""2024-09-24"", ""nature_mutation"": ""Vente"", ""valeur_fonciere"": 221000.0, ""surface_reelle_bati"": 48.0, ""nombre_pieces_principales"": 2.0, ""surface_terrain"": 137.0, ""nb_lignes"": 1}]"
13215,MARSEILLE 15EME,13015,"6 BD PROSPERI, 13015 MARSEILLE 15EME",903,E,45,132159030E0045,6.0,,BD,PROSPERI,82.0,2,2021-04-30,2024-09-19,1238,3.39,290000.0,415800.0,3537.0,5071.0,43.4,11.2,"[{""date_mutation"": ""2021-04-30"", ""nature_mutation"": ""Vente"", ""valeur_fonciere"": 290000.0, ""surface_reelle_bati"": 82.0, ""nombre_pieces_principales"": 4.0, ""surface_terrain"": 534.0, ""nb_lignes"": 1}, {""date_mutation"": ""2024-09-19"", ""nature_mutation"": ""Vente"", ""valeur_fonciere"": 415800.0, ""surface_reelle_bati"": 82.0, ""nombre_pieces_principales"": 4.0, ""surface_terrain"": 534.0, ""nb_lignes"": 1}]"
13210,MARSEILLE 10EME,13010,"54 BD QUEIREL, 13010 MARSEILLE 10EME",858,K,147,132108580K0147,54.0,,BD,QUEIREL,67.0,2,2021-11-18,2025-01-24,1163,3.18,190000.0,266500.0,2836.0,3978.0,40.3,11.2,"[{""date_mutation"": ""2021-11-18"", ""nature_mutation"": ""Vente"", ""valeur_fonciere"": 190000.0, ""surface_reelle_bati"": 67.0, ""nombre_pieces_principales"": 3.0, ""surface_terrain"": 96.0, ""nb_lignes"": 1}, {""date_mutation"": ""2025-01-24"", ""nature_mutation"": ""Vente"", ""valeur_fonciere"": 266500.0, ""surface_reelle_bati"": 67.0, ""nombre_pieces_principales"": 3.0, ""surface_terrain"": 96.0, ""nb_lignes"": 1}]"
13209,MARSEILLE 9EME,13009,"13 AV DE LA GRANDE GORGE, 13009 MARSEILLE 9EME",850,C,249,132098500C0249,13.0,,AV,DE LA GRANDE GORGE,100.0,2,2020-10-06,2024-08-29,1423,3.9,500000.0,751200.0,5000.0,7512.0,50.2,11.0,"[{""date_mutation"": ""2020-10-06"", ""nature_mutation"": ""Vente"", ""valeur_fonciere"": 500000.0, ""surface_reelle_bati"": 100.0, ""nombre_pieces_principales"": 3.0, ""surface_terrain"": 614.0, ""nb_lignes"": 1}, {""date_mutation"": ""2024-08-29"", ""nature_mutation"": ""Vente"", ""valeur_fonciere"": 751200.0, ""surface_reelle_bati"": 100.0, ""nombre_pieces_principales"": 3.0, ""surface_terrain"": 614.0, ""nb_lignes"": 1}]"
13207,MARSEILLE 7EME,13007,"4 IMP AMEDEE AUTRAN, 13007 MARSEILLE 7EME",829,C,73,132078290C0073,4.0,,IMP,AMEDEE AUTRAN,93.0,2,2021-06-08,2024-12-19,1290,3.53,1050000.0,1510000.0,11290.0,16237.0,43.8,10.8,"[{""date_mutation"": ""2021-06-08"", ""nature_mutation"": ""Vente"", ""valeur_fonciere"": 1050000.0, ""surface_reelle_bati"": 93.0, ""nombre_pieces_principales"": 4.0, ""surface_terrain"": 233.0, ""nb_lignes"": 1}, {""date_mutation"": ""2024-12-19"", ""nature_mutation"": ""Vente"", ""valeur_fonciere"": 1510000.0, ""surface_reelle_bati"": 93.0, ""nombre_pieces_principales"": 4.0, ""surface_terrain"": 233.0, ""nb_lignes"": 1}]"
13212,MARSEILLE 12EME,13012,"16 IMP DE COURTRAI, 13012 MARSEILLE 12EME",877,AE,156,13212877AE0156,16.0,,IMP,DE COURTRAI,58.0,2,2021-03-15,2022-08-31,534,1.46,374100.0,434000.0,6450.0,7483.0,16.0,10.7,"[{""date_mutation"": ""2021-03-15"", ""nature_mutation"": ""Vente"", ""valeur_fonciere"": 374100.0, ""surface_reelle_bati"": 58.0, ""nombre_pieces_principales"": 3.0, ""surface_terrain"": 232.0, ""nb_lignes"": 1}, {""date_mutation"": ""2022-08-31"", ""nature_mutation"": ""Vente"", ""valeur_fonciere"": 434000.0, ""surface_reelle_bati"": 58.0, ""nombre_pieces_principales"": 3.0, ""surface_terrain"": 232.0, ""nb_lignes"": 1}]"
